,Model,Price
702,"Acer Nitro 5 2021 AMD Ryzen 5 5600H / RTX 3060 / 8GB RAM / 512 SSD / 15.6"" FHD 144Hz display","NPR130,000.00"
703,"Acer Nitro 5 2022 Ryzen 5 6600H / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR135,000.00"
704,Lenovo Legion 5 2021 Ryzen 5 5600H / RTX 3060 / 8GB RAM  /  512GB SSD / 15.6'' 120Hz Display / White Backlight Keyboard,"NPR135,000.00"
705,"Lenovo ThinkPad L14 Gen 2 i5 1135G7 / 16GB RAM / 512GB SSD / 14"" FHD Display / Backlight Keyboard","NPR135,000.00"
706,"Dell G5 2021 G5511 i5 11th Gen / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","NPR135,000.00"
707,"Acer Nitro 5 2020 i7 10TH GEN / GTX 1650ti / 15.6"" FHD  144Hz / 8GB RAM / 512GB SSD","NPR135,000.00"
708,"HP Pavilion Power 15 2020 i5 10300H / GTX 1660ti / 8GB RAM / 512GB SSD / 15.6"" 144Hz FHD display","NPR135,000.00"
709,"MSI Prestige 14 Evo i5 11th Gen / Intel Iris Xe graphics / 16GB RAM / 512GB SSD / 14"" FHD Display","NPR135,000.00"
710,"MSI GF65 9SD i7 9TH GEN/ 16GB RAM/ 512GB SSD/ GTX 1660TI / 15.6"" FHD 120Hz","NPR135,000.00"
711,"Acer Nitro 5 2020 i7 10TH GEN / GTX 1660ti / 15.6"" FHD 144Hz / 8GB RAM / 512GB SSD","NPR138,000.00"
712,"HP Victus 16 2021 i7 11800H 8 Core /  NVIDIA RTX 3050Ti / 16GB RAM / 512GB SSD / 16.1""  144hz FHD display","NPR139,000.00"
713,"Dell G5 15 G5500 2020 i7 10th Gen / RTX 2060 6GB / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","NPR139,000.00"
714,"Acer Predator Helios 300 2021 i5 10th Gen / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","NPR139,000.00"
715,"Lenovo ThinkPad L14 Gen 2 Ryzen 5 Pro 5650 / 16GB RAM / 512GB SSD / 14"" FHD Display","NPR145,000.00"
716,"MSI GF65 10UE i5 10th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 144Hz FHD display","NPR145,000.00"
717,"MSI Summit B15 A11M i7 11th Gen / 8GB RAM / Iris Xe /  512GB SSD / 15.6"" FHD Display","NPR145,000.00"
718,"MSI GF65 10SDR i7 10TH GEN / GTX 1660TI / 15.6"" FHD 144Hz display / 8GB RAM / 512GB SSD","NPR145,000.00"
719,"Acer Nitro 5 2021 AMD Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512 SSD / 15.6"" FHD 144Hz display","NPR149,000.00"
720,"Acer Nitro 5 2020 i7 10TH GEN / RTX 3060 / 512GB SSD / 8GB RAM/ 15.6"" FHD 144hz","NPR149,000.00"
721,"MSI Prestige 14 Evo i7 11th Gen / Intel Iris Xe graphics / 16GB RAM / 512GB SSD / 14"" FHD Display","NPR150,000.00"
722,"Acer Predator Helios 300 2020 i7 10th Gen / 16GB RAM / 1TB SSD / RTX 3060 / 15.6"" FHD 144Hz","NPR152,000.00"
723,"Dell G15 5520 2022 i5 12500H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","NPR154,000.00"
724,"Lenovo Yoga Slim 7 Pro 14ARH7 Ryzen 7 6800HS / 16GB RAM / 1TB SSD / 14"" 2.8K (2880x1800)  display","NPR155,000.00"
725,"Lenovo ThinkPad L14 Gen 2 i7 1165G7 / 16GB RAM / 512GB SSD / 14"" FHD Display / Backlight Keyboard","NPR155,000.00"
726,"Acer Nitro 5 2021 i7 11TH GEN 11800H / RTX 3050ti / 15.6"" FHD 144Hz/ 16GB RAM/ 1TB SSD","NPR155,000.00"
727,"HP Victus 16 2021 i7 11800H 8 Core /  NVIDIA RTX 3060 / 16GB RAM / 512GB SSD / 16.1"" 144hz FHD display","NPR155,000.00"
728,"Dell G3 G3590 i7 9th Gen / NVIDIA GTX 1660Ti / 16GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD Display","NPR156,000.00"
729,"Asus TUF DASH F15 2022 FX517ZC  i5 12Th Gen  6 Core / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR157,000.00"
730,"HP Victus 15 2022 i7 12650H 10 Core /  NVIDIA RTX 3050Ti / 16GB RAM / 512GB SSD / 15.6""  144hz FHD display","NPR157,000.00"
731,"Asus TUF A15 FA506IC Gaming Laptop Ryzen 7 4800H/ 16GB RAM/ 512GB SSD/ RTX 3050/ 15.6"" FHD 144Hz","NPR157,000.00"
732,"Dell G5 G5510 2021 i7 10th Gen 8 Core / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display","NPR159,000.00"
733,"MSI GL75 Leopard 10SDR  i7 10TH GEN / GTX 1660Ti / 15.6"" 144Hz FHD display / 512GB SSD / 16GB RAM","NPR159,000.00"
734,"HP Omen 16 2021 i7 11800H 8 Core / RTX 3050Ti / 16GB RAM / 512GGB SSD / 16.1""  FHD 60Hz display","NPR160,000.00"
735,Dell Inspiron 7306 2-in-1 i7 11Th Gen / 16GB RAM / 512GB SSD / 13.3'' FHD 360-degree Touch Screen Display,"NPR160,000.00"
736,"Dell G5 2021 G5515 Ryzen 7 5800H / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","NPR162,000.00"
737,"Asus TUF F15 2021 FX506HCB i7 11Th Gen  8 Core / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR162,000.00"
738,"Asus TUF F15 2021 FX506HE i5 11Th Gen / RTX 3050TI / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR162,000.00"
739,"Acer Nitro 5 2022 AMD Ryzen 7 6800H / RTX 3060 / 16GB RAM / 512 SSD / 15.6"" FHD 144Hz display","NPR164,000.00"
740,"Lenovo IdeaPad 5 Pro 16ARH7 Ryzen 7 6800HS / 16GB RAM / 1TB SSD /  Nvidia RTX 3050ti / 16"" 2.5K (2880x1800)  display","NPR165,000.00"
741,"MSI GF65 10UE i7 10th Gen / RTX 3060 / 16 GB RAM / 512GB SSD / 15.6"" 144Hz FHD display","NPR165,000.00"
742,"Asus TUF A15 FA506IU Gaming Laptop Ryzen 7 4800H/ 8GB RAM/ 512GB SSD/ GTX 1660Ti/ 15.6"" FHD 144Hz","NPR165,000.00"
743,Lenovo Legion 5 2021 Ryzen 7 5800H / RTX 3050Ti / 16GB RAM  /  512GB SSD / 15.6'' FHD / 165Hz Refresh Rate,"NPR165,000.00"
744,"Acer Predator Helios 300 2021 i5 11th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" QHD 165Hz Display","NPR168,000.00"
745,"MSI Prestige 15 A10SC i7 10th Gen / GTX 1650 / 16GB RAM / 512GB SSD / 15.6"" FHD Display","NPR168,000.00"
746,"MSI GP65 Leopard 10SDK  i7 10TH GEN / GTX 1660TI / 15.6"" 144Hz FHD / 512GB SSD / 16 GB RAM","NPR169,000.00"
747,"Lenovo ThinkPad L14 Gen 3 2022 Intel i7 1255U / 16GB RAM / 512GB SSD / 14"" FHD Display / Backlight Keyboard","NPR170,000.00"
748,"HP Omen 16 2021 i7 11800H 8 Core / RTX 3060 / 16GB RAM / 512GGB SSD / 16.1""  QHD 165Hz display","NPR170,000.00"
749,"Asus TUF F15 2021 FX506HEB i7 11Th Gen  8 Core / RTX 3050Ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR172,000.00"
750,"Acer Predator Triton 300 SE 2021 i7 11TH GEN / RTX 3050Ti / 16GB RAM/ 512GB SSD / 14"" FHD 144Hz display","NPR175,000.00"
751,"Asus ROG Strix G15 2021 G513IE Ryzen 7 4800H / RTX 3050TI / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR175,000.00"
752,"HP Omen 16 2021 Ryzen 7 5800H / RTX 3050Ti / 16GB RAM/ 512GB SSD / 16.1""  FHD144Hz display","NPR175,000.00"
753,"Asus TUF DASH F15 2022 FX517ZC  i7 12Th Gen  6 Core / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR178,000.00"
754,"Asus Zephyrus G14 2021 GA401QH Ryzen 7 5800HS / GTX 1650/ 16GB RAM / 512GB SSD / 14"" FHD 144Hz display","NPR178,000.00"
755,"MSI GE65 RAIDER 9SE i7 9TH GEN/ 1TB SSD/ 16GB RAM/ RTX 2060/ 15.6"" 240Hz FHD","NPR179,000.00"
756,"Asus TUF F15 2021 FX506HM i5 11Th Gen  6 Core / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR180,000.00"
757,"Acer Predator Helios 300 2021 i7 11th Gen 8 Core / 16GB RAM / 1TB SSD / RTX 3050Ti / 15.6"" QHD 165Hz display","NPR180,000.00"
758,"Acer Predator Triton 300 2020 i7 10TH GEN / RTX 2060 / 15.6"" FHD 120Hz / 16GB RAM/ 512GB SSD","NPR180,000.00"
759,Lenovo Legion 5 2022 Ryzen 7 / RTX 3050Ti / 16GB RAM  /  512GB SSD / 15.6'' 165Hz Display / RGB Backlight Keyboard /  Legion M300 RGB Gaming Mouse,"NPR183,000.00"
760,"Asus ROG Strix G15 2021 G513QC Ryzen 7 5800H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR183,000.00"
761,"Lenovo IdeaPad Gaming 3 2022 i7 12th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 165Hz  display","NPR185,000.00"
762,"Dell G15 5520 2022 i7 12700H / RTX 3050ti / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","NPR185,000.00"
763,"Dell G5 2021 G5515 Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display","NPR185,000.00"
764,"Asus TUF Dash F15 FX516PE i7 11th Gen / RTX 3050ti / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display","NPR185,000.00"
765,"MSI GS66 Stealth 10SD Thin i7 10TH GEN / GTX 1660Ti / 15.6"" FHD 144 Hz / 16GB RAM / 512GB SSD","NPR185,000.00"
766,"Dell G5 15 G5500 2020 i7 10Th Gen / RTX 2060 6GB / 16GB RAM / 1TB SSD / 15.6"" FHD 300Hz Display","NPR188,000.00"
767,"Acer Nitro 5 2021 i7 11TH GEN 11800H / RTX 3070 / 15.6"" FHD 144Hz/ 16GB RAM/ 1TB SSD","NPR189,000.00"
768,"MSI Katana GF66 11UE  i7 11th GEN 8 Core / RTX 3060 / 16GB RAM / 512GB SSD /  15.6"" FHD 144Hz FHD display","NPR189,000.00"
769,"Lenovo Yoga Slim 7 Pro 14IAH7 i7 12th Gen 12700H / 16GB RAM / 1TB SSD / Nvidia MX550 2GB / 14"" 2.8K (2880x1800) OLED display","NPR192,000.00"
770,"Asus ROG Strix G15 2022 G513RC Ryzen 7 6800H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR193,000.00"
771,"Asus VivoBook Pro 14X OLED M7400QC Ryzen 7 5800H / RTX 3050 / 16GB RAM / 1TB SSD / 15.6"" OLED display","NPR194,000.00"
772,"Dell G5 2021 G5511 i7 11th Gen 8 Core / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display","NPR195,000.00"
773,"Acer Predator Helios 300 2021 i7 11th Gen 8 Core / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" QHD 165Hz display","NPR195,000.00"
774,"Asus TUF A15 2021 FA506QM Ryzen 7 5800H / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display","NPR195,000.00"
775,"Asus ROG Strix G15 2021 G513QE Ryzen 7 5800H / RTX 3050Ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR197,000.00"
776,"Acer Predator Triton 300 SE 2021 i7 11TH GEN / RTX 3060 / 16GB RAM/ 512GB SSD / 14"" FHD 144Hz display","NPR199,000.00"
777,"Acer Nitro 5 2021 AMD Ryzen 7 5800H / RTX 3070 / 8GB RAM / 1TB SSD / 15.6"" FHD 144Hz display","NPR199,000.00"
778,"Asus TUF A15 2022 FA507RM Ryzen 7 6800H / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display","NPR204,900.00"
779,"Asus Zephyrus G14 2021 GA401QE Ryzen 7 5800HS / RTX 3050ti / 16GB RAM / 1TB SSD / 14"" FHD 144Hz display / External Webcam","NPR205,000.00"
780,"Asus TUF Dash F15 FX516PM i7 11th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR205,000.00"
781,"MSI Stealth 15M A11SDK  i7 11th Gen / GTX 1660Ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","NPR210,000.00"
782,"MSI Prestige 15 A11SCS i7 11th Gen / GTX 1650Ti / 16GB RAM / 1TB SSD / 15.6"" FHD Display","NPR210,000.00"
783,"MSI Delta 15 AMD Advantage Edition A5EFK Ryzen 7 5800H/ RX6700M 10GB / 16GB RAM / 512GB SSD / 15.6"" 240Hz FHD display","NPR216,000.00"
784,"MSI Summit E13 Flip Evo 2-in-1 i7-1195G7 / Intel Iris / 16GB RAM / 1TB SSD / 13.4"" FHD Touchscreen display","NPR218,000.00"
785,"MSI GP76 Leopard 10UE i7 10th Gen 8 Core / RTX 3060 / 16 GB RAM / 1TB SSD / 17.3"" 144Hz FHD display","NPR218,000.00"
786,"MSI GE75 RAIDER  i7 9TH GEN/ 512GB SSD/ 32GB RAM/ RTX 2080/ 17.3"" 144Hz FHD","NPR219,000.00"
787,"MSI Stealth 15M A11SEK  i7 11th Gen / RTX 2060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","NPR219,000.00"
788,"MSI Summit E15 A11SCS  i7 11th Gen / 16GB RAM / NVIDIA GTX 1650Ti Max-Q / 1TB SSD / 15.6"" FHD Display","NPR219,000.00"
789,"MSI GP66 Leopard 11UE  i7 11800H 8 Core / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 240Hz display","NPR220,000.00"
790,"ASUS ZENBOOK DUO UX482EG i7 11TH GEN/ 16GB RAM/ 1TB SSD/ MX450 / STYLUS/ 14"" FHD Touchscreen + 12.6"" FHD TOUCH","NPR220,000.00"
791,"Gigabyte AORUS 5 SE4 i7 12700H / RTX 3070 / 16GB RAM / 512GB SSD / 15.6"" FHD 360Hz Display, 99Wh battery","NPR225,000.00"
792,"MSI Modern 15 A4SX Ryzen 5 4500U / AMD Radeon Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display","NPR81,000.00"
793,"Lenovo Legion Y540 i5 9th Gen / GTX 1650 / 8GB RAM / 256GB SSD + 1TB HDD / 15.6"" FHD display","NPR92,000.00"
794,"Acer Nitro 5 2021 AMD Ryzen 5 5600H / GTX 1650 / 8GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD 144Hz display","NPR95,000.00"
795,"HP Pavilion Power 15 2020 i5 10300H / GTX 1650ti / 8GB RAM / 512GB SSD / 15.6"" FHD display","NPR95,000.00"
796,"MSI Modern 14 B4MW Ryzen 7 4700U / 8GB RAM / 256GB SSD / 14"" FHD Display","NPR95,000.00"
797,"MSI GF63 9SCSR i5 9TH GEN/ 8GB RAM/ 256GB SSD / GTX 1650TI / 15.6"" FHD 144Hz","NPR99,000.00"
798,"MSI GF63 Thin 10SC i5 10TH GEN / GTX 1650 / 8GB RAM / 256GB SSD / 15.6"" FHD Display / Backlight Keyboard","NPR99,000.00"
799,"MSI Bravo 15 A4DCR Ryzen 5 4600H / RX5300M / 8GB RAM / 512GB SSD / 15.6"" 144Hz FHD display","NPR99,000.00"
800,"HP Victus 16 2021 Ryzen 5 5600H / AMD Radeon™ RX 5500M 4096MB / 8GB RAM / 256GB SSD / 15.6"" FHD display","NPR105,000.00"
801,"Acer Nitro 5 2021 i5 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD","NPR110,000.00"
802,"Acer Nitro 5 2020 i5 10TH GEN / RTX 2060 / 8GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD / RGB Keyboard","NPR113,000.00"
803,"MSI Summit B15 A11M  i5 11th Gen / 8GB RAM / Iris Xe /  512GB SSD / 15.6"" FHD Display","NPR115,000.00"
804,"MSI Modern 15 A4SX Ryzen 5 4500U / AMD Radeon Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display","NPR81,000.00"
805,"Lenovo Legion Y540 i5 9th Gen / GTX 1650 / 8GB RAM / 256GB SSD + 1TB HDD / 15.6"" FHD display","NPR92,000.00"
806,"Acer Nitro 5 2021 AMD Ryzen 5 5600H / GTX 1650 / 8GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD 144Hz display","NPR95,000.00"
807,"HP Pavilion Power 15 2020 i5 10300H / GTX 1650ti / 8GB RAM / 512GB SSD / 15.6"" FHD display","NPR95,000.00"
808,"MSI Modern 14 B4MW Ryzen 7 4700U / 8GB RAM / 256GB SSD / 14"" FHD Display","NPR95,000.00"
809,"MSI GF63 9SCSR i5 9TH GEN/ 8GB RAM/ 256GB SSD / GTX 1650TI / 15.6"" FHD 144Hz","NPR99,000.00"
810,"MSI GF63 Thin 10SC i5 10TH GEN / GTX 1650 / 8GB RAM / 256GB SSD / 15.6"" FHD Display / Backlight Keyboard","NPR99,000.00"
811,"MSI Bravo 15 A4DCR Ryzen 5 4600H / RX5300M / 8GB RAM / 512GB SSD / 15.6"" 144Hz FHD display","NPR99,000.00"
812,"HP Victus 16 2021 Ryzen 5 5600H / AMD Radeon™ RX 5500M 4096MB / 8GB RAM / 256GB SSD / 15.6"" FHD display","NPR105,000.00"
813,"Acer Nitro 5 2021 i5 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD","NPR110,000.00"
814,"Acer Nitro 5 2020 i5 10TH GEN / RTX 2060 / 8GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD / RGB Keyboard","NPR113,000.00"
815,"MSI Summit B15 A11M  i5 11th Gen / 8GB RAM / Iris Xe /  512GB SSD / 15.6"" FHD Display","NPR115,000.00"
816,"MSI Modern 15 A11SB i5 11th Gen / GeForce MX450 / 8GB RAM / 512GB SSD / 15.6"" FHD","NPR115,000.00"
817,"MSI Modern 14 B11SB i5 11th Gen / GeForce MX450 / 8GB RAM / 512GB SSD / 14"" FHD","NPR115,000.00"
818,"Lenovo IdeaPad 5 2022 14 Ryzen 7 5825U / 16GB RAM / 1TB SSD / 14"" FHD display / Backlight Keyboard","NPR118,000.00"
819,"Acer Nitro 5 2022 i5 12th Gen 12500H / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / RED backlight Keyboard","NPR119,900.00"
820,Lenovo Legion 5 2021 Ryzen 5 5600H / RTX 3050ti / 8GB RAM  /  512GB SSD / 15.6'' 120Hz Display / White Backlight Keyboard,"NPR120,000.00"
821,"HP Victus 16 2021 i5 11400H 6 Core /  NVIDIA GTX 1650 / 8GB RAM / 512GB SSD / 16.1""  144hz FHD display","NPR120,000.00"
822,"MSI GF63 Thin 10UD i5 10TH GEN / RTX 3050Ti / 8GB RAM / 512GB SSD / 15.6"" 144Hz FHD Display / Backlight Keyboard","NPR120,000.00"
823,"Lenovo Yoga Slim 7 15ITL05 i5 11th Gen / 16GB RAM / 512GB SSD / 15.6"" FHD display","NPR120,000.00"
824,"MSI GL65 9ScK  i7 9TH GEN/ 256GB SSD/ 8GB RAM/ GTX 1650/ 15.6"" 120Hz FHD display","NPR120,000.00"
825,MSI Bravo 15 A4DDR Ryzen 7 4800H / RX5500M / 8GB RAM / 512GB SSD / 15.6'' 144Hz FHD display,"NPR123,000.00"
826,"MSI GF65 10SDR i5 10TH GEN/ 8GB RAM/ 512GB SSD/ GTX 1660TI / 15.6"" FHD 120Hz","NPR125,000.00"
827,"Asus TUF F15 Gaming Laptop i5 10Th Gen / GTX 1650/ 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR125,000.00"
828,"MSI Modern 15 A11SB i7 11th Gen / GeForce MX450 / 8GB RAM / 512GB SSD / 15.6"" FHD display","NPR125,000.00"
829,"Acer Nitro 5 2021 AMD Ryzen 7 5800H / GTX 1650 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR125,000.00"
830,"Acer Nitro 5 2021 i7 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD","NPR127,000.00"
831,"MSI Modern 14 B11SB i7 11th Gen  / MX450 / 8GB RAM / 512GB SSD / 14"" FHD display","NPR128,000.00"
832,"Acer Nitro 5 2021 Intel i5 10Th Gen / RTX 3060 / 8GB RAM / 512 SSD / 15.6"" FHD 144Hz display","NPR129,000.00"
833,"Acer Nitro 5 2022 i5 12th Gen 12500H / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / RGB backlight Keyboard","NPR129,900.00"
834,"Acer Nitro 5 2021 AMD Ryzen 5 5600H / RTX 3060 / 8GB RAM / 512 SSD / 15.6"" FHD 144Hz display","NPR130,000.00"
835,"Acer Nitro 5 2022 Ryzen 5 6600H / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR135,000.00"
836,Lenovo Legion 5 2021 Ryzen 5 5600H / RTX 3060 / 8GB RAM  /  512GB SSD / 15.6'' 120Hz Display / White Backlight Keyboard,"NPR135,000.00"
837,"Lenovo ThinkPad L14 Gen 2 i5 1135G7 / 16GB RAM / 512GB SSD / 14"" FHD Display / Backlight Keyboard","NPR135,000.00"
838,"Dell G5 2021 G5511 i5 11th Gen / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","NPR135,000.00"
839,"Acer Nitro 5 2020 i7 10TH GEN / GTX 1650ti / 15.6"" FHD  144Hz / 8GB RAM / 512GB SSD","NPR135,000.00"
840,"HP Pavilion Power 15 2020 i5 10300H / GTX 1660ti / 8GB RAM / 512GB SSD / 15.6"" 144Hz FHD display","NPR135,000.00"
841,"MSI Prestige 14 Evo i5 11th Gen / Intel Iris Xe graphics / 16GB RAM / 512GB SSD / 14"" FHD Display","NPR135,000.00"
842,"MSI GF65 9SD i7 9TH GEN/ 16GB RAM/ 512GB SSD/ GTX 1660TI / 15.6"" FHD 120Hz","NPR135,000.00"
843,"Acer Nitro 5 2020 i7 10TH GEN / GTX 1660ti / 15.6"" FHD 144Hz / 8GB RAM / 512GB SSD","NPR138,000.00"
844,"HP Victus 16 2021 i7 11800H 8 Core /  NVIDIA RTX 3050Ti / 16GB RAM / 512GB SSD / 16.1""  144hz FHD display","NPR139,000.00"
845,"Dell G5 15 G5500 2020 i7 10th Gen / RTX 2060 6GB / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","NPR139,000.00"
846,"Acer Predator Helios 300 2021 i5 10th Gen / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","NPR139,000.00"
847,"Lenovo ThinkPad L14 Gen 2 Ryzen 5 Pro 5650 / 16GB RAM / 512GB SSD / 14"" FHD Display","NPR145,000.00"
848,"MSI GF65 10UE i5 10th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 144Hz FHD display","NPR145,000.00"
849,"MSI Summit B15 A11M i7 11th Gen / 8GB RAM / Iris Xe /  512GB SSD / 15.6"" FHD Display","NPR145,000.00"
850,"MSI GF65 10SDR i7 10TH GEN / GTX 1660TI / 15.6"" FHD 144Hz display / 8GB RAM / 512GB SSD","NPR145,000.00"
851,"Acer Nitro 5 2021 AMD Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512 SSD / 15.6"" FHD 144Hz display","NPR149,000.00"
852,"Acer Nitro 5 2020 i7 10TH GEN / RTX 3060 / 512GB SSD / 8GB RAM/ 15.6"" FHD 144hz","NPR149,000.00"
853,"MSI Prestige 14 Evo i7 11th Gen / Intel Iris Xe graphics / 16GB RAM / 512GB SSD / 14"" FHD Display","NPR150,000.00"
854,"Acer Predator Helios 300 2020 i7 10th Gen / 16GB RAM / 1TB SSD / RTX 3060 / 15.6"" FHD 144Hz","NPR152,000.00"
855,"Dell G15 5520 2022 i5 12500H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","NPR154,000.00"
856,"Lenovo Yoga Slim 7 Pro 14ARH7 Ryzen 7 6800HS / 16GB RAM / 1TB SSD / 14"" 2.8K (2880x1800)  display","NPR155,000.00"
857,"Lenovo ThinkPad L14 Gen 2 i7 1165G7 / 16GB RAM / 512GB SSD / 14"" FHD Display / Backlight Keyboard","NPR155,000.00"
858,"Acer Nitro 5 2021 i7 11TH GEN 11800H / RTX 3050ti / 15.6"" FHD 144Hz/ 16GB RAM/ 1TB SSD","NPR155,000.00"
859,"HP Victus 16 2021 i7 11800H 8 Core /  NVIDIA RTX 3060 / 16GB RAM / 512GB SSD / 16.1"" 144hz FHD display","NPR155,000.00"
860,"Dell G3 G3590 i7 9th Gen / NVIDIA GTX 1660Ti / 16GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD Display","NPR156,000.00"
861,"Asus TUF DASH F15 2022 FX517ZC  i5 12Th Gen  6 Core / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR157,000.00"
862,"HP Victus 15 2022 i7 12650H 10 Core /  NVIDIA RTX 3050Ti / 16GB RAM / 512GB SSD / 15.6""  144hz FHD display","NPR157,000.00"
863,"Asus TUF A15 FA506IC Gaming Laptop Ryzen 7 4800H/ 16GB RAM/ 512GB SSD/ RTX 3050/ 15.6"" FHD 144Hz","NPR157,000.00"
864,"Dell G5 G5510 2021 i7 10th Gen 8 Core / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display","NPR159,000.00"
865,"MSI GL75 Leopard 10SDR  i7 10TH GEN / GTX 1660Ti / 15.6"" 144Hz FHD display / 512GB SSD / 16GB RAM","NPR159,000.00"
866,"HP Omen 16 2021 i7 11800H 8 Core / RTX 3050Ti / 16GB RAM / 512GGB SSD / 16.1""  FHD 60Hz display","NPR160,000.00"
867,Dell Inspiron 7306 2-in-1 i7 11Th Gen / 16GB RAM / 512GB SSD / 13.3'' FHD 360-degree Touch Screen Display,"NPR160,000.00"
868,"Dell G5 2021 G5515 Ryzen 7 5800H / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","NPR162,000.00"
869,"Asus TUF F15 2021 FX506HCB i7 11Th Gen  8 Core / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR162,000.00"
870,"Asus TUF F15 2021 FX506HE i5 11Th Gen / RTX 3050TI / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","NPR162,000.00"
871,"Acer Nitro 5 2022 AMD Ryzen 7 6800H / RTX 3060 / 16GB RAM / 512 SSD / 15.6"" FHD 144Hz display","NPR164,000.00"
872,"Lenovo IdeaPad 5 Pro 16ARH7 Ryzen 7 6800HS / 16GB RAM / 1TB SSD /  Nvidia RTX 3050ti / 16"" 2.5K (2880x1800)  display","NPR165,000.00"
873,"MSI GF65 10UE i7 10th Gen / RTX 3060 / 16 GB RAM / 512GB SSD / 15.6"" 144Hz FHD display","NPR165,000.00"
874,"Asus TUF A15 FA506IU Gaming Laptop Ryzen 7 4800H/ 8GB RAM/ 512GB SSD/ GTX 1660Ti/ 15.6"" FHD 144Hz","NPR165,000.00"
